7028	Anti-Cloaking Sensors
7029	<b>Description:</b> Improves the ships sensors against cloaked ships.  \n\n<b>Type:</b> Sensors (Takes 1 Sensors Slot). \n\n<b>Prerequisites:</b> None.
7030	Scout
7031	<b>Description:</b> Reconnaissance Fighter Squadron.  \n\n<b>Strong vs:</b> None \n<b>Weak vs:</b> Fighters, Corvettes, Frigates and Capital Ships \n\n<b>Prerequisites:</b> None.
7032	Interceptor
7033	<b>Description:</b> Basic Fighter Squadron.  \n\n<b>Strong vs:</b> Fighters  \n<b>Weak vs:</b> Corvettes, Frigates and Capital Ships \n\n<b>Prerequisites:</b> Fighter Facility.
7034	Bomber
7035	<b>Description:</b> Anti-Capital Ship Fighter Squadron.  \n\n<b>Strong vs:</b> Frigates, Capital Ships, Subsystems  \n<b>Weak vs:</b>  Fighters, Corvettes and Anti-Fighter Frigates \n\n<b>Prerequisites:</b> Fighter Facility.
7038	Gunship
7039	<b>Description:</b> Anti-Fighter Corvette Squadron.  \n\n<b>Strong vs:</b> Fighters \n<b>Weak vs:</b> Corvettes, Frigates and Capital Ships \n\n<b>Prerequisites:</b> Corvette Facility.
7040	Pulsar Gunship
7041	<b>Description:</b> Heavy Corvette Squadron.  \n\n<b>Strong vs:</b> Corvettes and Frigates \n<b>Weak vs:</b> Capital Ships \n\n<b>Prerequisites:</b> Corvette Facility.
7042	Minelayer
7043	<b>Description:</b> Utility Corvette. Can deploy mines as a special action (Default N).  \n\n<b>Strong vs:</b> Capital Ships \n<b>Weak vs:</b> Corvettes and Capital Ships \n\n<b>Prerequisites:</b> Corvette Facility, Advanced Research Module and Minelaying Technology.
7044	Defense Field Frigate
7045	<b>Description:</b> Utility Frigate. Can protect nearby ships from most attacks. Must be activated (Default T).  \n\n<b>Strong vs:</b> N/A Defensive Ship \n<b>Weak vs:</b> Bombers and Corvettes \n\n<b>Prerequisites:</b> Frigate Facility, Advanced Research Module and Defense Field Technology.
7046	Torpedo Frigate
7047	<b>Description:</b> Basic Frigate. Torpedoes can be upgraded to improve effectiveness against Capital Class ships.  \n\n<b>Strong vs:</b> Corvettes, Frigates (when upgraded) \n<b>Weak vs:</b> Bombers, Destroyers \n\n<b>Prerequisites:</b> Frigate Facility.
7048	Flak Frigate
7049	<b>Description:</b> Advanced Anti-Fighter Frigate equipped with powerful Flak Turrets.  \n\n<b>Strong vs:</b> Fighters \n<b>Weak vs:</b> Capital Ships \n\n<b>Prerequisites:</b> Frigate Facility and Advanced Research Module.
7050	Ion Frigate
7051	<b>Description:</b> Anti-Capital Frigate equipped with Ion Beams. Capital Ship killer.  \n\n<b>Strong vs:</b> Frigates, Capital Ships \n<b>Weak vs:</b> Bombers, Destroyers \n\n<b>Prerequisites:</b> Frigate Facility and Advanced Research Module.
7052	Marine Frigate
7053	<b>Description:</b> Frigate capable of initiating boarding actions and capturing enemy ships.  \n\n<b>Strong vs:</b> Capital Ships \n<b>Weak vs:</b> Bombers, Frigates \n\n<b>Prerequisites:</b> Frigate Facility and Advanced Research Module.
7054	Carrier
7055	<b>Description:</b> Capital Class Production Ship equipped with 3 Production and 2 Module Slots.  \n\n<b>Strong vs:</b> None. \n<b>Weak vs:</b> Bombers, Capital Ship \n\n<b>Prerequisites:</b> Capital Ship Facility.
7056	Destroyer
7057	<b>Description:</b> Capital Class Anti-Frigate Ship.  \n\n<b>Strong vs:</b> Frigates, Capital Ships. \n<b>Weak vs:</b> Bombers, Battlecruisers \n\n<b>Prerequisites:</b> Capital Ship Facility, Research Module and Destroyer Chassis.
7058	Shipyard
7059	<b>Description:</b> Mothership Class Production Ship equipped with 4 Production, 4 Module and 1 Sensor slots. This ship is so massive it can only Hyperspace into battle.  \n\n<b>Strong vs:</b> None. \n<b>Weak vs:</b> Bombers, Capital Ships \n\n<b>Prerequisites:</b> Hyperspace Module.
7060	Battlecruiser
7061	<b>Description:</b> Heavy Capital Class Ship.  \n\n<b>Strong vs:</b> Capital Ships, Frigates. \n<b>Weak vs:</b> Bombers \n\n<b>Prerequisites:</b> Capital Ship Facility (Shipyard only), Advanced Research Module and Battlecruiser Chassis Research.
7062	Gun Platform
7063	<b>Description:</b> Stationary Anti-Fighter Weapon Platform. Once deployed it cannot be moved again.  \n\n<b>Strong vs:</b> Fighters. \n<b>Weak vs:</b> Frigates, Capital Ships \n\n<b>Prerequisites:</b> Platform Controller Module.
7064	Ion Beam Platform
7065	<b>Description:</b> Stationary Anti-Capital Ship Weapon Platform. Once deployed it cannot be moved again.  \n\n<b>Strong vs:</b> Frigate, Capital Ships. \n<b>Weak vs:</b> Fighters, Corvettes \n\n<b>Prerequisites:</b> Platform Controller Module and Research Module and Platform Ion Weapon Research.
7066	Resource Collector
7067	<b>Description:</b> Basic Utility ship, can harvest Resources. When upgraded Resource Collectors can repair damaged ships.  \n\n<b>Strong vs:</b> N/A. \n<b>Weak vs:</b> All \n\n<b>Prerequisites:</b> None.
7068	Mobile Refinery
7069	<b>Description:</b> Mobile Resource drop-off point. Can dock 2 Resource Collectors at once.  \n\n<b>Strong vs:</b> N/A. \n<b>Weak vs:</b> All \n\n<b>Prerequisites:</b> None.
7070	Probe
7071	<b>Description:</b> Long Range Sensor Device. One-shot movement.  \n\n<b>Strong vs:</b> N/A. \n<b>Weak vs:</b> All \n\n<b>Prerequisites:</b> None.
7072	Proximity Sensor
7073	<b>Description:</b> Sensor Device capable of detecting cloaked ships. One-shot movement.  \n\n<b>Strong vs:</b> N/A. \n<b>Weak vs:</b> All \n\n<b>Prerequisites:</b> Research Module and Proximity Sensor Technology.
7074	Sensors Distortion Probe
7075	<b>Description:</b> Remote device that scrambles enemy sensors. One-shot movement.  \n\n<b>Strong vs:</b> N/A. \n<b>Weak vs:</b> All \n\n<b>Prerequisites:</b> Advanced Research Module and Sensors Distortion Probe Research.
7076	Light Corvette
7077	<b>Description:</b> TODO
7078	Heavy Corvette
7079	<b>Description:</b> TODO
7080	Assault Frigate
7081	<b>Description:</b> TODO
7500	Minelaying Technology
7501	<b>Description:</b> Unlocks Minelayer Corvettes. \n\n<b>Prerequisites:</b> Advanced Research Module and Corvette Facility.
7200	Minelaying
7502	Platform Ion Weapons
7503	<b>Description:</b> Automated Ion Cannon controls. Unlocks Ion Cannon Platforms.  \n\n<b>Prerequisites:</b> Research Module and Platform Controller.
7201	Platform Ions
7504	Battlecruiser Chassis
7505	<b>Description:</b> Unlocks Battlecruiser. Battlecruisers can only be built from Shipyards. \n\n<b>Prerequisites:</b> Advanced Research Module and Capital Ship Facility.
7202	Battlecruiser
7507	Destroyer Chassis
7508	<b>Description:</b> Unlocks Destroyers. \n\n<b>Prerequisites:</b> Research Module and Capital Ship Facility.
7203	Destroyer
7509	Sensors Distortion Probe
7510	<b>Description:</b> Unlocks the Sensors Distortion Probe.  \n\n<b>Prerequisites:</b> Advanced Research Module.
7204	Sen. Dist. Probe
7650	Proximity Sensor Probe
7651	<b>Description:</b> Unlocks the Proximity Sensor Probe.  \n\n<b>Prerequisites:</b> Research Module.
7214	Prox. Sens. Probe
7511	Collector Repair
7512	<b>Description:</b> Allows Resource Collectors to repair friendly units. \n\n<b>Prerequisites:</b> Research Module.
7205	Repair
7513	Enhanced Scout Sensors
7514	<b>Description:</b> Allows scouts to "Ping" the mission area, briefly revealing enemy units. \n\n<b>Prerequisites:</b> None.
7206	Enhanced Sensors
7515	Improved Torpedoes
7516	<b>Description:</b> Allows Torpedo Frigates and Destroyers to fire improved Anti-Capital Ship torpedoes. \n\n<b>Prerequisites:</b> Research Module and Frigate Facility.
7207	Imp. Torpedoes
7517	Improved Bombs
7518	<b>Description:</b> Allows Bombers to launch anti-subsystem bombs. \n\n<b>Prerequisites:</b> Research Module.
7208	Imp. Bombs
7519	Electro-Magnetic Pulse
7520	<b>Description:</b> Allows Scouts to fire a EMP attack that disables enemy ships for a limited time. \n\n<b>Prerequisites:</b> Research Module.
7209	EMP
7521	Defense Field
7522	<b>Description:</b> Unlocks the Defense Field Frigate. When activated, the Defense Field protects friendly ships from most attacks. \n\n<b>Prerequisites:</b> Advanced Research Module and Frigate Facility.
7210	Def. Field
7211	Lvl 1 Mothership
7212	Lvl 2 Mothership
7213	Lvl 3 Mothership
7523	Mothership Hull 1
7524	<b>Description:</b> Improves Mothership Hull integrity, allowing it to withstand more damage. \n\n<b>Prerequisites:</b> Research Module.
7525	Mothership Hull 2
7526	<b>Description:</b> Improves Mothership Hull integrity, allowing it to withstand more damage to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module.
7527	Mothership Engine 1
7528	<b>Description:</b> Improves Mothership conventional drive systems. \n\n<b>Prerequisites:</b> Research Module.
7529	Mothership Engine 2
7530	<b>Description:</b> Improves Mothership conventional drive systems to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module.
7800	Improved Manufacturing
7801	<b>Description:</b> Improves construction speed by 30% on the Mothership. \n\n<b>Prerequisites:</b> Advanced Research Module.
7240	Imp. Manufacturing
7221	Lvl 1 Carrier
7222	Lvl 2 Carrier
7223	Lvl 3 Carrier
7531	Carrier Hull 1
7532	<b>Description:</b> Improves Carrier Hulls, allowing them to withstand more damage.  \n\n<b>Prerequisites:</b> Research Module and Capital Ship Facility.
7533	Carrier Hull 2
7534	<b>Description:</b> Improves Carrier Hulls to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Capital Ship Facility.
7535	Carrier Engine 1
7536	<b>Description:</b> Improves Carrier conventional drive systems. \n\n<b>Prerequisites:</b> Research Module and Capital Ship Facility.
7537	Carrier Engine 2
7538	<b>Description:</b> Improves Carrier conventional drive systems to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Capital Ship Facility.
7805	Improved Manufacturing
7806	<b>Description:</b> Improves construction speed by 30% on all Carriers. \n\n<b>Prerequisites:</b> Advanced Research Module and Capital Ship Facility.
7231	Lvl 1 Interceptor
7232	Lvl 2 Interceptor
7233	Lvl 3 Interceptor
7539	Interceptor Armor 1
7540	<b>Description:</b> Improves Interceptor armor. \n\n<b>Prerequisites:</b> Research Module and Fighter Facility.
7541	Interceptor Armor 2
7542	<b>Description:</b> Improves Interceptor armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Fighter Facility.
7543	Interceptor Engine 1
7544	<b>Description:</b> Improves Interceptor max speed. \n\n<b>Prerequisites:</b> Research Module and Fighter Facility.
7545	Interceptor Engine 2
7546	<b>Description:</b> Improves Interceptor max speed to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Fighter Facility.
7234	Lvl 1 Bomber
7235	Lvl 2 Bomber
7236	Lvl 3 Bomber
7547	Bomber Armor 1
7548	<b>Description:</b> Improves Bomber armor. \n\n<b>Prerequisites:</b> Research Module and Fighter Facility.
7549	Bomber Armor 2
7550	<b>Description:</b> Improves Bomber armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Fighter Facility.
7551	Bomber Engine 1
7552	<b>Description:</b> Improves Bomber max speed. \n\n<b>Prerequisites:</b> Research Module and Fighter Facility.
7553	Bomber Engine 2
7554	<b>Description:</b> Improves Bomber max speed to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Fighter Facility.
7237	Lvl 1 Gunship
7238	Lvl 2 Gunship
7239	Lvl 3 Gunship
7555	Gunship Armor 1
7556	<b>Description:</b> improves Gunship Corvette armor, allowing them to withstand more damage. \n\n<b>Prerequisites:</b> Research Module and Corvette Facility.
7557	Gunship Armor 2
7558	<b>Description:</b> Improves Gunship Corvette armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Corvette Facility.
7559	Gunship Engine 1
7560	<b>Description:</b> Improves Gunship Corvette max speed. \n\n<b>Prerequisites:</b> Research Module and Corvette Facility.
7561	Gunship Engine 2
7562	<b>Description:</b> Improves Gunship Corvette max speed to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Corvette Facility.
7241	Lvl 1 Pulsar
7242	Lvl 2 Pulsar
7243	Lvl 3 Pulsar
7563	Pulsar Armor 1
7564	<b>Description:</b> Improves Pulsar Corvette armor, allowing them to withstand more damage. \n\n<b>Prerequisites:</b> Research Module and Corvette Facility.
7565	Pulsar Armor 2
7566	<b>Description:</b> Improves Pulsar Corvette armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Corvette Facility.
7567	Pulsar Engine 1
7568	<b>Description:</b> Improves Pulsar Corvette max speed. \n\n<b>Prerequisites:</b> Research Module and Corvette Facility.
7569	Pulsar Engine 2
7570	<b>Description:</b> Improves Pulsar Corvette max speed to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Corvette Facility.
7244	Lvl 1 Torp. Frigate
7245	Lvl 2 Torp. Frigate
7246	Lvl 3 Torp. Frigate
7571	Torpedo Frigate Armor 1
7572	<b>Description:</b> Improves Torpedo Frigate armor. \n\n<b>Prerequisites:</b> Research Module and Frigate Facility.
7573	Torpedo Frigate Armor 2
7574	<b>Description:</b> Improves Torpedo Frigate armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Frigate Facility.
7575	Torpedo Frigate Engine 1
7576	<b>Description:</b> Improves Torpedo Frigate max speed. \n\n<b>Prerequisites:</b> Research Module and Frigate Facility.
7577	Torpedo Frigate Engine 2
7578	<b>Description:</b> Improves Torpedo Frigate max speed to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Frigate Facility.
7247	Lvl 1 Ion Frigate
7248	Lvl 2 Ion Frigate
7249	Lvl 3 Ion Frigate
7579	Ion Frigate Armor 1
7580	<b>Description:</b> Improves Ion Beam Frigate armor. \n\n<b>Prerequisites:</b> Research Module and Frigate Facility.
7581	Ion Frigate Armor 2
7582	<b>Description:</b> Improves Ion Beam Frigate armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Frigate Facility.
7583	Ion Frigate Engine 1
7584	<b>Description:</b> Improves Ion Beam Frigate max speed. \n\n<b>Prerequisites:</b> Research Module and  Frigate Facility.
7585	Ion Frigate Engine 2
7586	<b>Description:</b> Improves Ion Beam Frigate max speed to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Frigate Facility.
7251	Lvl 1 Flak Frigate
7252	Lvl 2 Flak Frigate
7253	Lvl 3 Flak Frigate
7587	Flak Frigate Armor 1
7588	<b>Description:</b> Improves Flak Frigate Armor. \n\n<b>Prerequisites:</b> Research Module and Frigate Facility.
7589	Flak Frigate Armor 2
7590	<b>Description:</b> Improves Flak Frigate Armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Frigate Facility.
7591	Flak Frigate Engine 1
7592	<b>Description:</b> Improves Flak Frigate max speed. \n\n<b>Prerequisites:</b> Research Module and Frigate Facility.
7593	Flak Frigate Engine 2
7594	<b>Description:</b> Improves Flak Frigate max speed to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Frigate Facility.
7254	Lvl 1 B.Cruiser
7255	Lvl 2 B.Cruiser
7256	Lvl 3 B.Cruiser
7595	Battlecruiser Hull  1
7596	<b>Description:</b> Improves Battlecruiser Hulls, allowing them to withstand more damage. \n\n<b>Prerequisites:</b> Research Module and Capital Ship Facility.
7597	Battlecruiser Hull 2
7598	<b>Description:</b> Improves Battlecruiser Hulls to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Capital Ship Facility.
7599	Battlecruiser Engine 1
7600	<b>Description:</b> Improves Battlecruiser conventional drive systems. \n\n<b>Prerequisites:</b> Research Module and Capital Ship Facility.
7601	Battlecruiser Engine 2
7602	<b>Description:</b> Improves Battlecruiser conventional drive systems to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Capital Ship Facility.
7257	Lvl 1 Gun Platform
7258	Lvl 2 Gun Platform
7259	Lvl 3 Gun Platform
7603	Gun Platform Hull 1
7604	<b>Description:</b> Improves Gun Platform armor.   \n\n<b>Prerequisites:</b> Research Module and Platform Controller.
7605	Gun Platform Hull 2
7606	<b>Description:</b> Improves Gun Platform armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Platform Controller.
7261	Lvl 1 Ion Platform
7262	Lvl 2 Ion Platform
7263	Lvl 3 Ion Platform
7607	Ion Beam Platform Hull 1
7608	<b>Description:</b> Improves Ion Beam Platform armor.   \n\n<b>Prerequisites:</b> Research Module and Platform Controller.
7609	Ion Beam Platform Hull 2
7610	<b>Description:</b> Improves Ion Beam Platform armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Platform Controller.
7264	Lvl 1 Collector
7265	Lvl 2 Collector
7266	Lvl 3 Collector
7611	Resource Collector Hull 1
7612	<b>Description:</b> Improves Resource Collector armor.   \n\n<b>Prerequisites:</b> Research Module.
7613	Resource Collector Hull 2
7614	<b>Description:</b> Improves Resource Collector armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module.
7267	Lvl 1 Refinery
7268	Lvl 2 Refinery
7269	Lvl 3 Refinery
7615	Mobile Refinery Hull 1
7616	<b>Description:</b> Improves Mobile Refinery armor.   \n\n<b>Prerequisites:</b> Research Module.
7617	Mobile Refinery Hull 2
7618	<b>Description:</b> Improves Mobile Refinery armor to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module.
7271	Lvl 1 Shipyard
7272	Lvl 2 Shipyard
7273	Lvl 3 Shipyard
7619	Shipyard Hull 1
7620	<b>Description:</b> Improves Shipyard Hull integrity, allowing it to withstand more damage. \n\n<b>Prerequisites:</b> Research Module, Capital Ship Facility and Hyperspace Module.
7621	Shipyard Hull 2
7622	<b>Description:</b> Improves Shipyard Hull integrity, allowing it to withstand more damage to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module, Capital Ship Facility and Hyperspace Module.
7623	Shipyard Engine 1
7624	<b>Description:</b> Improves Shipyard conventional drive systems. \n\n<b>Prerequisites:</b> Research Module, Capital Ship Facility and Hyperspace Module.
7625	Shipyard Engine 2
7626	<b>Description:</b> Improves Shipyard conventional drive systems to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module, Capital Ship Facility and Hyperspace Module.
7810	Improved Manufacturing
7811	<b>Description:</b> Improves construction speed by 30% on the Shipyard. \n\n<b>Prerequisites:</b> Advanced Research Module, Capital Ship Facility and Hyperspace Module.
7274	Lvl 1 Destroyer
7275	Lvl 2 Destroyer
7276	Lvl 3 Destroyer
7639	Destroyer Hull  1
7640	<b>Description:</b> Improves Destroyer Hulls, allowing them to withstand more damage.  \n\n<b>Prerequisites:</b> Research Module and Capital Ship Facility.
7641	Destroyer Hull 2
7642	<b>Description:</b> Improves Destroyer Hulls to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Capital Ship Facility.
7643	Destroyer Engine 1
7644	<b>Description:</b> Improves Destroyer conventional drive systems. \n\n<b>Prerequisites:</b> Research Module and Capital Ship Facility.
7645	Destroyer Engine 2
7646	<b>Description:</b> Improves Destroyer conventional drive systems to Lvl 2. \n\n<b>Prerequisites:</b> Advanced Research Module and Capital Ship Facility.
7627	Improved Hyperspace Drive 1
7628	<b>Description:</b> Enhances the Hyperspace Drives Systems, reducing the hyperspace cost by 20%. \n\n<b>Prerequisites:</b> Research Module and Hyperspace Module.
7280	Hyperspace 1
7629	Improved Hyperspace Drive 2
7630	<b>Description:</b> Enhances the Hyperspace Drives Systems, reducing the hyperspace cost by an additional 25%. \n\n<b>Prerequisites:</b> Advanced Research Module and Hyperspace Module.
7281	Hyperspace 2
7631	Improved Hyperspace Navigation
7632	<b>Description:</b> Improves telemetry data processing, reduces the transit time of hyperspace by 33%. \n\n<b>Prerequisites:</b> Research Module and Hyperspace Module.
7282	HS Nav 1
7633	Advanced Hyperspace Navigation
7634	<b>Description:</b> Advanced telemetry data processing, reduces the transit time of hyperspace by an additional 50%. \n\n<b>Prerequisites:</b> Advanced Research Module and Hyperspace Module.
7283	HS Nav 2
7635	Improved Hyperspace Recovery
7636	<b>Description:</b> Reduces hyperspace recovery time by 33%. \n\n<b>Prerequisites:</b> Research Module and Hyperspace Module.
7284	HS Rec. 1
7637	Adv. Hyperspace Recovery
7638	<b>Description:</b> Reduces hyperspace recovery time by an additional 33%. \n\n<b>Prerequisites:</b> Advanced Research Module and Hyperspace Module.
7285	HS Rec. 2
7100	Fighter Facility
7101	<B>Description:</B>  Enables Fighter Class Production.  \n\n<b>Type:</b> Production Facility (Takes 1 Production Slot). \n\n<b>Prerequisites:</b> None.
7102	Corvette Facility
7103	<b>Description:</b>  Enables Corvette Class Production. \n\n<b>Type:</b> Production Facility (Takes 1 Production Slot). \n\n<b>Prerequisites:</b> Corvette Chassis Research.
7104	Frigate Facility
7105	<b>Description:</b>  Enables Frigate Class Production. \n\n<b>Type:</b> Production Facility (Takes 1 Production Slot). \n\n<b>Prerequisites:</b> Frigate Chassis Research.
7106	Capital Class Facility
7107	<b>Description:</b>  Enables Capital Class Production. \n\n<b>Type:</b> Production Facility (Takes 1 Production Slot). \n\n<b>Prerequisites:</b> None.
7108	Platform Control Module
7109	<b>Description:</b>  Coordinates Weapon Platform operations. Required for building Weapon Platforms.  \n\n<b>Type:</b> Module (Takes 1 Module Slot) \n\n<b>Prerequisites:</b> None.
7110	Research Module
7111	<b>Description:</b>  Science Division. Unlocks research and new ships.  \n\n<b>Type:</b> Module (Takes 1 Module Slot) \n\n<b>Prerequisites:</b> None.
7112	Advanced Research Module
7113	<b>Description:</b>  Engineering Division. Unlocks advanced technologies and new ships.  \n\n<b>Type:</b> Module (Takes 1 Module Slot) \n\n<b>Prerequisites:</b> Research Module.
7114	Hyperspace Module
7115	<b>Description:</b>  The Vaygr HS Module is less effective than its Hiigaran Counterpart, hyperspace with a Module is more costly as a result.   \n\n<b>Type:</b> Module (Takes 1 Module Slot) \n\n<b>Prerequisites:</b> Research Module and Hyperspace Gate Research.
7116	Gravity Well Generator
7117	<b>Description:</b>  Hyperspace Inhibitor. Prevents enemy Ships from entering or exiting Hyperspace within a limited radius around the ship.  \n\n<b>Type:</b> Module (Takes 1 Module Slot) \n\n<b>Prerequisites:</b> Research Module.
7118	Cloak Generator
7119	<b>Description:</b>  Sensor Disruption. Cloaks nearby ships from enemy sensors when activated.  Small energy cost when initiated and minimum amount of energy (10% of total) required to activate.  \n\n<b>Type:</b> Module (Takes 1 Module Slot) \n\n<b>Prerequisites:</b> Research Module.
7120	Fire Control Tower
7121	<b>Description:</b>  Coordinates all ship defenses. Improves the combat effectiveness of nearby friendly ships.  \n\n<b>Type:</b> Module (Takes 1 Module Slot) \n\n<b>Prerequisites:</b> Research Module.
7122	Advanced Sensors Array
7123	<b>Description:</b> Improves basic sensors.  \n\n<b>Type:</b> Sensors (Takes 1 Sensors Slot) \n\n<b>Prerequisites:</b> None.
7124	Anti-Cloaking Sensors
7125	<b>Description:</b> Improves sensors against cloaked ships.  \n\n<b>Type:</b> Sensors (Takes 1 Sensors Slot) \n\n<b>Prerequisites:</b> None.
7126	Hyperspace Sensors
7127	<b>Description:</b> Detects all hyperspace signatures within a radius around the ship.  \n\n<b>Type:</b> Sensors (Takes 1 Sensors Slot) \n\n<b>Prerequisites:</b> None.
7130	Survey Scout
7131	<b>Description:</b> Reconnaissance Fighter Squadron.  \n\n<b>Strong vs:</b> None \n<b>Weak vs:</b> Fighters, Corvettes, Frigates, Capital Ships \n\n<b>Prerequisites:</b> None.
7132	Assault Craft
7133	<b>Description:</b> Basic Fighter Squadron.  \n\n<b>Strong vs:</b> Fighters  \n<b>Weak vs:</b> Corvettes, Frigates, Capital Ships \n\n<b>Prerequisites:</b> Fighter Facility.
7134	Bomber
7135	<b>Description:</b> Anti-Capital Ship Fighter Squadron.  \n\n<b>Strong vs:</b> Frigates, Capital Ships, Subsystems  \n<b>Weak vs:</b>  Fighters, Corvettes, Anti-Fighter Frigates \n\n<b>Prerequisites:</b> Fighter Facility, Research Module and Fusion Bomb Research.
7136	Lance Fighter
7137	<b>Description:</b> Heavy Fighter Squadron.  \n\n<b>Strong vs:</b> Corvettes  \n<b>Weak vs:</b>  Anti-Fighter Frigates, Fighters \n\n<b>Prerequisites:</b> Fighter Facility, Research Module and Lance Beam Research.
7138	Missile Corvette
7139	<b>Description:</b> Heavy Corvette Squadron.  \n\n<b>Strong vs:</b> Corvettes, Frigates \n<b>Weak vs:</b> Capital Ships \n\n<b>Prerequisites:</b> Corvette Facility.
7140	Laser Corvette
7141	<b>Description:</b> Anti-Capital Ship Corvette Squadron.  \n\n<b>Strong vs:</b> Frigates, Capital Ships \n<b>Weak vs:</b> Corvettes, Frigates \n\n<b>Prerequisites:</b> Corvette Facility, Research Module and Corvette Laser Research.
7142	Minelayer
