1147	Howeworld Remastered must be restarted for your resolution changes to take effect.  Would you like to restart Homeworld 2 now?
1200	Host not found.
1201	Invalid address.
1202	Invalid password.
1203	Network unavailable.
1204	Game is full.
1205	Different version/mods.
1206	Out of sync.
1207	Unknown level.
1208	The host has left the game.
1209	Waiting for other players to finish loading...
1210	Downloading content...
1211	You were kicked out of the game.
1212	has left the game.
1220	*ESRB Notice: Game Experience May Change During Online Play.
1221	v%d.%d
1222	AutoSave
1223	You are running with "-mod" command line arguments that are not compatible with the host. You must have the same versions of the files ran with "-mod" for your game to properly run. Please contact the host of the game or get the latest version of the mod you are trying to run to ensure compatibility.
1230	Unable to connect to online multiplayer client.
1231	%ls has been destroyed!
1232	You have been defeated by %ls!
1233	
1234	
1235	
1050	The current game has more players than the max number of player slots in (%s).  If you continue, the players in slots being removed will be placed in open or CPU slots.  They will be removed from the game if no slots are available.  Proceed?
1051	Network has been disconnected
1052	Do you want to keep these display settings?
1053	These settings may cause the game to become unstable.  Proceed?
1213	Game has already started or is closed.
1214	Your system does not meet the minimum requirements for OpenGL to run this game. The minimum OpenGL version required is
1215	Your system reports OpenGL version
1216	Please update your video card driver to see if a more recent driver has better support for OpenGL. If you choose to continue to launch the game, it could crash.
1217	Out of Memory - Please consider lowing your Texture Detail or Texture Quality settings.
1218	General Failure
1219	Access Violation
1224	OpenGL Failed to Load
1225	Restore Reamstered Profile Defaults
1226	The next time you start Homeworld Remastered, your profile settings will be set to default.
1227	You will not lose any save game data.
1228	A valid OpenGL 3.3 context could not be acquired.  
1229	Ensure your devices support OpenGL 3.3, all drivers are up to date, and your device is selected for this game.
1236	The game has failed due to an Out Of Memory condition.  
1237	Please consider lowering your Texture Quality or Texture Size settings.

rangeend
