50098	The Taskbar lists all currently selected ships.
50099	Ships can be selected by LEFT-CLICKING, DRAG-SELECTING and by clicking on the Ship Icon in the Taskbar.#+
50031	In order to master space combat, you must first learn how to control the Camera.
50032	At this point, the camera is focused on a squadron of Scouts. Click OK to Continue.#+
50033	Hold down the RIGHT MOUSE BUTTON and move the mouse to rotate the camera. Do this now.
50041	Continue practicing camera Rotation.  When you are ready to move on, Click OK.#+
50042	To zoom the camera, scroll the MOUSE WHEEL or hold down both mouse buttons while moving the mouse forwards and backwards.
50043	Practice Camera Zooming.
50400	Good work.
50044	When you are ready to continue, click OK.#+
50050	To Pan the camera, move the Mouse Cursor to the edge of the screen. Do this now.
50051	The Arrow Keys on the Keyboard also pan the camera.
50053	Holding down ALT and PANNING UP or DOWN, pans the camera vertically.
50052	Now, pan the camera until the Scouts are no longer in view.
50054	Click OK to continue, or keep practising Camera Panning.#+
50060	To focus the camera on a ship, press the MIDDLE MOUSE BUTTON or use the FOCUS Key.
50061	This snaps the Camera to the currently selected ship, in this case, the scouts.
50062	The default Focus key is F.
50070	Excellent work.
50071	To Focus on an unselected ship, hold down the ALT key and LEFT-CLICK on the object. Try this now.#+
50072	Continue practicing using the Camera.  Click OK when you're ready to proceed to the next topic.#+
50101	The next topic is the Sensors Manager.
50121	To activate the Sensors Manager, press SPACE BAR or click on the SENSORS icon on the Task Bar.
50130	The Sensors Manager allows you to see the game world from a much greater distance and is used for strategic movement and command of ships. Click OK to Continue.#+
50131	The two green dots represent the two Scout squadrons.
50132	From the Sensors Manager you can see distant objects such as these asteroids.
50133	The Sensors Manager also displays objective information. Click OK to Continue.#+
50134	Camera control and ship selection work as normal in the Sensors Manager.
50135	Experiment using the Camera in the Sensors Manager now.
50136	To return to the normal view, press SPACEBAR.
50140	We will now cover ship movement.  To effectively command your fleet, you must learn how to navigate 3D space. Click OK to Continue. #+
50142	First select a Scout Squadron.
50143	Remember you can LEFT-CLICK or DRAG-SELECT the desired ships.
50150	Now RIGHT-CLICK on this group of asteroids to issue a RIGHT-CLICK Move Command.
50152	Well done.
50153	RIGHT-CLICK Movement orders a ship to move to a specified landmark - for example, another ship, an asteroid or a piece of debris.
50154	Remember you can rotate and zoom the Camera while issuing a move command. Click OK to Continue.#+
50160	The scouts have reached their destination.
50163	Ships can also be moved to any point in space. Click OK to Continue. #+
50164	To use the Movement Disk, RIGHT-CLICK on empty space or press the Movement Hotkey (M). Do this now.
50170	The Movement Disk represents the current plane the selected unit is on.
50179	RIGHT-CLICK on a desired location to issue a move order.
50173	The ship will now move to its target destination.
50174	The next lesson will cover vertical movement.
50175	While Right-Click movement covers most situations, vertical movement is needed to gain tactical advantages. Click OK to Continue.#+
50176	Bring up the Sensors Manager.
50430	Notice the ping on the map is above the World Plane.
50431	The World Plane is the horizontal disc at the center of the map. Click OK to Continue. #+
50432	To use vertical movement, first select a ship.
50433	Now bring up the movement disk by RIGHT-CLICKING on empty space or pressing the Movement Hotkey.
50434	To raise or lower the destination point, HOLD DOWN the LEFT MOUSE BUTTON and move the mouse up or down.
50435	Order one of your ships to move to the ping on the map using the 3D Movement.
50436	Use vertical movement to order one of your ships to move.
50437	Good.
50188	Practice moving the Scouts using the Movement Disk or Right-Click Movement.
50189	Remember, orders can also be issued from within Sensors Manager.
50180	This concludes this tutorial.
50181	Practice using the Camera, selecting ships, and issuing move orders.
50182	When you're ready to move on, Click OK to proceed to the next tutorial.#+
50401	Excellent.
50402	Good job.
50403	Objective completed.
50404	Order issued.
50405	Task successfully completed.

rangeend
